"seqid"	"start"	"end"	"strand"	"type"	"Name"	"Dbxref"	"gene"	"interval_start"	"interval_stop"
"NC_044222.2"	5947363	5951095	"+"	"gene"	"TM2D3"	GeneID:100221556	"TM2D3"	5945363	5951095
"NC_044222.2"	6406723	6425861	"-"	"gene"	"FAM81A"	GeneID:100226439	"FAM81A"	6406723	6427861
"NC_044222.2"	6569802	6593331	"+"	"gene"	"SLTM"	GeneID:100218767	"SLTM"	6567802	6593331
"NC_044222.2"	7289266	7330033	"+"	"gene"	"ZNF280D"	GeneID:100227366	"ZNF280D"	7287266	7330033
"NC_044222.2"	7410425	7458478	"+"	"gene"	"RFX7"	GeneID:100222566	"RFX7"	7408425	7458478
"NC_044222.2"	7710829	7717170	"+"	"gene"	"RSL24D1"	GeneID:100221612	"RSL24D1"	7708829	7717170
"NC_044222.2"	8468525	8566811	"+"	"gene"	"MYO5A"	GeneID:100225447	"MYO5A"	8466525	8566811
"NC_044222.2"	9822191	9827554	"+"	"gene"	"CTXN2"	GeneID:105760911	"CTXN2"	9820191	9827554
"NC_044222.2"	9879029	9885783	"+"	"gene"	"DUT"	GeneID:100190125	"DUT"	9877029	9885783
"NC_044222.2"	10163745	10185373	"-"	"gene"	"COPS2"	GeneID:100223582	"COPS2"	10163745	10187373
"NC_044222.2"	10449155	10452145	"-"	"gene"	"LOC100190699"	GeneID:100190699	"LOC100190699"	10449155	10454145
"NC_044222.2"	10500938	10552494	"+"	"gene"	"TRPM7"	GeneID:100228325	"TRPM7"	10498938	10552494
"NC_044222.2"	10803626	10806914	"+"	"gene"	"LOC121468063"	GeneID:121468063	"LOC121468063"	10801626	10806914
"NC_044222.2"	10923009	10927260	"+"	"gene"	"RAMAC"	GeneID:100221631	"RAMAC"	10921009	10927260
"NC_044222.2"	10987432	11025688	"-"	"gene"	"HDGFL3"	GeneID:100231231	"HDGFL3"	10987432	11027688
"NC_044222.2"	11154269	11210581	"+"	"gene"	"SH3GL3"	GeneID:100218776	"SH3GL3"	11152269	11210581
"NC_044222.2"	11415893	11478760	"+"	"gene"	"EFL1"	GeneID:100231252	"EFL1"	11413893	11478760
"NC_044222.2"	12015195	12116720	"-"	"gene"	"LOC100230220"	GeneID:100230220	"LOC100230220"	12015195	12118720
"NC_044222.2"	12182030	12278828	"-"	"gene"	"ARNT2"	GeneID:100218753	"ARNT2"	12182030	12280828
"NC_044222.2"	12362662	12399438	"-"	"gene"	"ZFAND6"	GeneID:105759920	"ZFAND6"	12362662	12401438
"NC_044222.2"	12549526	12567527	"-"	"gene"	"MINAR1"	GeneID:100219648	"MINAR1"	12549526	12569527
"NC_044222.2"	12740968	12785484	"-"	"gene"	"LOC116808807"	GeneID:116808807	"LOC116808807"	12740968	12787484
"NC_044222.2"	12787200	12798830	"+"	"gene"	"POLG"	GeneID:100228317	"POLG"	12785200	12798830
"NC_044222.2"	13121714	13336892	"+"	"gene"	"NTRK3"	GeneID:100227403	"NTRK3"	13119714	13336892
"NC_044222.2"	13890033	14096530	"-"	"gene"	"AKAP13"	GeneID:100231227	"AKAP13"	13890033	14098530
"NC_044222.2"	16538710	16545778	"+"	"gene"	"ARRDC4"	GeneID:100219674	"ARRDC4"	16536710	16545778
"NC_044222.2"	17652383	17727946	"-"	"gene"	"CHSY1"	GeneID:100222602	"CHSY1"	17652383	17729946
"NC_044222.2"	17742504	17748168	"-"	"gene"	"SNRPA1"	GeneID:100190625	"SNRPA1"	17742504	17750168
"NC_044222.2"	17902307	17917664	"+"	"gene"	"RASL12"	GeneID:100222575	"RASL12"	17900307	17917664
"NC_044222.2"	19505286	19518976	"-"	"gene"	"ANP32A"	GeneID:100190140	"ANP32A"	19505286	19520976
"NC_044222.2"	19645322	19679586	"-"	"gene"	"TLE3"	GeneID:115496685	"TLE3"	19645322	19681586
"NC_044222.2"	19873288	19876035	"-"	"gene"	"CIAO2A"	GeneID:100190063	"CIAO2A"	19873288	19878035
"NC_044222.2"	20066352	20073231	"-"	"gene"	"CTSH"	GeneID:115496729	"CTSH"	20066352	20075231
"NC_044222.2"	20129323	20132392	"+"	"gene"	"LOC115496706"	GeneID:115496706	"LOC115496706"	20127323	20132392
"NC_044222.2"	20152233	20158383	"-"	"gene"	"AP3S2"	GeneID:100190508	"AP3S2"	20152233	20160383
"NC_044222.2"	20289358	20290424	"-"	"gene"	"HYPK"	GeneID:115496558	"HYPK"	20289358	20292424
"NC_044222.2"	20311852	20320833	"-"	"gene"	"LOC100228000"	GeneID:100228000	"LOC100228000"	20311852	20322833
"NC_044222.2"	20321233	20367905	"+"	"gene"	"PPIP5K1"	GeneID:100225111	"PPIP5K1"	20319233	20367905
"NC_044222.2"	20367006	20419897	"-"	"gene"	"MAP1A"	GeneID:100222197	"MAP1A"	20367006	20421897
"NC_044222.2"	20423998	20455410	"+"	"gene"	"TP53BP1"	GeneID:100226073	"TP53BP1"	20421998	20455410
"NC_044222.2"	20472281	20542590	"+"	"gene"	"IQGAP1"	GeneID:100220311	"IQGAP1"	20470281	20542590
"NC_044223.2"	3307892	3326235	"+"	"gene"	"PLA2G15"	GeneID:100228600	"PLA2G15"	3305892	3326235
"NC_044223.2"	3626033	3698897	"+"	"gene"	"NECAB2"	GeneID:100217954	"NECAB2"	3624033	3698897
"NC_044223.2"	3787882	3806064	"+"	"gene"	"B3GNT9"	GeneID:100227588	"B3GNT9"	3785882	3806064
"NC_044223.2"	3804815	3839737	"-"	"gene"	"PHAF1"	GeneID:100223744	"PHAF1"	3804815	3841737
"NC_044223.2"	4115816	4144009	"-"	"gene"	"AMFR"	GeneID:100229415	"AMFR"	4115816	4146009
"NC_044223.2"	4145553	4152913	"-"	"gene"	"NUDT21"	GeneID:100190453	"NUDT21"	4145553	4154913
"NC_044223.2"	4197177	4198689	"+"	"gene"	"LOC100190731"	GeneID:100190731	"LOC100190731"	4195177	4198689
"NC_044223.2"	4618069	4631027	"-"	"gene"	"ST3GAL2"	GeneID:100231481	"ST3GAL2"	4618069	4633027
"NC_044223.2"	4655169	4683549	"+"	"gene"	"SF3B3"	GeneID:100219002	"SF3B3"	4653169	4683549
"NC_044223.2"	4695707	4708317	"-"	"gene"	"MTSS2"	GeneID:100224705	"MTSS2"	4695707	4710317
"NC_044223.2"	5265090	5273388	"+"	"gene"	"LOC100230797"	GeneID:100230797	"LOC100230797"	5263090	5273388
"NC_044223.2"	5300266	5334325	"-"	"gene"	"CTCF"	GeneID:100224119	"CTCF"	5300266	5336325
"NC_044223.2"	5417820	5422872	"-"	"gene"	"TMEM208"	GeneID:100190414	"TMEM208"	5417820	5424872
"NC_044223.2"	5674318	5677117	"+"	"gene"	"THAP11"	GeneID:105758640	"THAP11"	5672318	5677117
"NC_044223.2"	5679207	5681947	"+"	"gene"	"PLLP"	GeneID:100190762	"PLLP"	5677207	5681947
"NC_044223.2"	5683670	5690861	"-"	"gene"	"LOC100219389"	GeneID:100219389	"LOC100219389"	5683670	5692861
"NC_044223.2"	5850438	5855914	"+"	"gene"	"PARD6A"	GeneID:100225084	"PARD6A"	5848438	5855914
"NC_044223.2"	5883027	5888791	"+"	"gene"	"LOC101234219"	GeneID:101234219	"LOC101234219"	5881027	5888791
"NC_044223.2"	5897878	5904659	"+"	"gene"	"COQ9"	GeneID:100218408	"COQ9"	5895878	5904659
"NC_044223.2"	5971856	5989981	"+"	"gene"	"KATNB1"	GeneID:100224183	"KATNB1"	5969856	5989981
"NC_044223.2"	6049248	6058334	"-"	"gene"	"ZNF319"	GeneID:100230867	"ZNF319"	6049248	6060334
"NC_044223.2"	6086289	6113620	"-"	"gene"	"CSNK2A2"	GeneID:100227081	"CSNK2A2"	6086289	6115620
"NC_044223.2"	6185355	6665741	"+"	"gene"	"WWOX"	GeneID:100229880	"WWOX"	6183355	6665741
"NC_044223.2"	9183553	9202131	"+"	"gene"	"KLHL36"	GeneID:100228903	"KLHL36"	9181553	9202131
"NC_044223.2"	9408114	9416789	"+"	"gene"	"LOC101233820"	GeneID:101233820	"LOC101233820"	9406114	9416789
"NC_044223.2"	10051978	10057135	"-"	"gene"	"LOC100222254"	GeneID:100222254	"LOC100222254"	10051978	10059135
"NC_044223.2"	10060021	10069020	"+"	"gene"	"EMC8"	GeneID:100225162	"EMC8"	10058021	10069020
"NC_044223.2"	10319185	10368162	"-"	"gene"	"ZCCHC14"	GeneID:100224747	"ZCCHC14"	10319185	10370162
"NC_044223.2"	10392444	10441939	"+"	"gene"	"JPH3"	GeneID:100228591	"JPH3"	10390444	10441939
"NC_044223.2"	10481736	10513997	"-"	"gene"	"SLC7A5"	GeneID:100218991	"SLC7A5"	10481736	10515997
"NC_044223.2"	11065014	11068128	"+"	"gene"	"TRAPPC2L"	GeneID:100190039	"TRAPPC2L"	11063014	11068128
"NC_044223.2"	11187325	11193338	"+"	"gene"	"CDH15"	GeneID:115496823	"CDH15"	11185325	11193338
"NC_044223.2"	11198896	11328251	"-"	"gene"	"ANKRD11"	GeneID:100223787	"ANKRD11"	11198896	11330251
"NC_044223.2"	11363664	11368871	"+"	"gene"	"RPL13"	GeneID:100231470	"RPL13"	11361664	11368871
"NC_044223.2"	11567714	11570457	"+"	"gene"	"NIP7"	GeneID:100222843	"NIP7"	11565714	11570457
"NC_044223.2"	11690885	11694208	"-"	"gene"	"PSMD7"	GeneID:100190540	"PSMD7"	11690885	11696208
"NC_044223.2"	12305111	12316704	"-"	"gene"	"ATXN1L"	GeneID:100219911	"ATXN1L"	12305111	12318704
"NC_044223.2"	12355552	12388831	"+"	"gene"	"PHLPP2"	GeneID:100220847	"PHLPP2"	12353552	12388831
"NC_044223.2"	12426390	12435250	"+"	"gene"	"KARS1"	GeneID:100227585	"KARS1"	12424390	12435250
"NC_044223.2"	12459717	12464476	"-"	"gene"	"GABARAPL2"	GeneID:100190406	"GABARAPL2"	12459717	12466476
"NC_044223.2"	12464345	12472138	"+"	"gene"	"TMEM231"	GeneID:100221770	"TMEM231"	12462345	12472138
"NC_044223.2"	12467325	12495771	"+"	"gene"	"BRD7"	GeneID:100218934	"BRD7"	12465325	12495771
"NC_044223.2"	12630602	12636485	"-"	"gene"	"CNEP1R1"	GeneID:100190304	"CNEP1R1"	12630602	12638485
"NC_044223.2"	13399382	13436276	"-"	"gene"	"LONP2"	GeneID:100219915	"LONP2"	13399382	13438276
"NC_044223.2"	13594953	13666153	"+"	"gene"	"ITFG1"	GeneID:100217996	"ITFG1"	13592953	13666153
"NC_044223.2"	14114421	14117681	"-"	"gene"	"LOC100227575"	GeneID:100227575	"LOC100227575"	14114421	14119681
"NC_044223.2"	14360738	14364296	"+"	"gene"	"POP4"	GeneID:100231396	"POP4"	14358738	14364296
"NC_044223.2"	14535237	14576275	"+"	"gene"	"URI1"	GeneID:100227631	"URI1"	14533237	14576275
"NC_044223.2"	16004402	16009347	"+"	"gene"	"PDCD5"	GeneID:100190297	"PDCD5"	16002402	16009347
"NC_044223.2"	19092126	19093527	"+"	"gene"	"SS18L2"	GeneID:115496762	"SS18L2"	19090126	19093527
"NC_044223.2"	19361326	19367109	"-"	"gene"	"PDCD2L"	GeneID:100219565	"PDCD2L"	19361326	19369109
"NC_044223.2"	19412924	19415549	"+"	"gene"	"CIAO2B"	GeneID:100220547	"CIAO2B"	19410924	19415549
"NC_044223.2"	19738384	19765344	"+"	"gene"	"DYNC1LI2"	GeneID:100220587	"DYNC1LI2"	19736384	19765344
"NC_044224.2"	141492	182110	"+"	"gene"	"NR2C2"	GeneID:100222281	"NR2C2"	139492	182110
"NC_044224.2"	141747	143736	"-"	"gene"	"LOC116808883"	GeneID:116808883	"LOC116808883"	141747	145736
"NC_044224.2"	182785	184200	"+"	"gene"	"MRPS25"	GeneID:100190721	"MRPS25"	180785	184200
"NC_044224.2"	421581	423325	"+"	"gene"	"RPL32"	GeneID:100221403	"RPL32"	419581	423325
"NC_044224.2"	421930	422065	"+"	"gene"	"LOC115497033"	GeneID:115497033	"LOC115497033"	419930	422065
"NC_044224.2"	423441	437090	"-"	"gene"	"LOC100222277"	GeneID:100222277	"LOC100222277"	423441	439090
"NC_044224.2"	459069	462142	"-"	"gene"	"VHL"	GeneID:100231028	"VHL"	459069	464142
"NC_044224.2"	486184	557849	"+"	"gene"	"SRGAP3"	GeneID:100221400	"SRGAP3"	484184	557849
"NC_044224.2"	1498043	1516084	"-"	"gene"	"LRRN1"	GeneID:100217548	"LRRN1"	1498043	1518084
"NC_044224.2"	1639440	1674071	"+"	"gene"	"CRBN"	GeneID:100230969	"CRBN"	1637440	1674071
"NC_044224.2"	2857592	2952288	"+"	"gene"	"LOC100219417"	GeneID:100219417	"LOC100219417"	2855592	2952288
"NC_044224.2"	3295562	3322935	"-"	"gene"	"PPP4R2"	GeneID:100222706	"PPP4R2"	3295562	3324935
"NC_044224.2"	3440590	3482285	"+"	"gene"	"LOC100219828"	GeneID:100219828	"LOC100219828"	3438590	3482285
"NC_044224.2"	4724996	4737780	"+"	"gene"	"UBA3"	GeneID:100222658	"UBA3"	4722996	4737780
"NC_044224.2"	4756083	4773969	"+"	"gene"	"EOGT"	GeneID:100225538	"EOGT"	4754083	4773969
"NC_044224.2"	5577851	5669196	"+"	"gene"	"LRIG1"	GeneID:100224676	"LRIG1"	5575851	5669196
"NC_044224.2"	5668996	5754060	"-"	"gene"	"SLC25A26"	GeneID:100227560	"SLC25A26"	5668996	5756060
"NC_044224.2"	5843287	6166842	"+"	"gene"	"MAGI1"	GeneID:100230368	"MAGI1"	5841287	6166842
"NC_044224.2"	6614156	6700440	"-"	"gene"	"ATXN7"	GeneID:100222708	"ATXN7"	6614156	6702440
"NC_044224.2"	6943361	7149896	"+"	"gene"	"CADPS"	GeneID:100228459	"CADPS"	6941361	7149896
"NC_044224.2"	7146659	7147849	"+"	"gene"	"LOC121470606"	GeneID:121470606	"LOC121470606"	7144659	7147849
"NC_044224.2"	7174212	7184329	"-"	"gene"	"C12H3orf14"	GeneID:101233327	"C12H3orf14"	7174212	7186329
"NC_044224.2"	8601248	8660804	"-"	"gene"	"PRKAR2A"	GeneID:100227565	"PRKAR2A"	8601248	8662804
"NC_044224.2"	8758388	8759720	"+"	"gene"	"NDUFAF3"	GeneID:100217924	"NDUFAF3"	8756388	8759720
"NC_044224.2"	8932639	8933745	"-"	"gene"	"JAGN1"	GeneID:100190532	"JAGN1"	8932639	8935745
"NC_044224.2"	8940510	8942401	"-"	"gene"	"ARPC4"	GeneID:100190205	"ARPC4"	8940510	8944401
"NC_044224.2"	8949638	8951515	"-"	"gene"	"OGG1"	GeneID:100217862	"OGG1"	8949638	8953515
"NC_044224.2"	9185327	9189147	"+"	"gene"	"LOC101233349"	GeneID:101233349	"LOC101233349"	9183327	9189147
"NC_044224.2"	9217061	9463560	"+"	"gene"	"GRIP2"	GeneID:100230757	"GRIP2"	9215061	9463560
"NC_044224.2"	9697191	9700144	"-"	"gene"	"LSM3"	GeneID:100190009	"LSM3"	9697191	9702144
"NC_044224.2"	9700195	9709747	"+"	"gene"	"XPC"	GeneID:100218306	"XPC"	9698195	9709747
"NC_044224.2"	9829860	9843116	"-"	"gene"	"CFAP100"	GeneID:100220211	"CFAP100"	9829860	9845116
"NC_044224.2"	10849617	10881758	"+"	"gene"	"PODXL2"	GeneID:100221102	"PODXL2"	10847617	10881758
"NC_044224.2"	11416825	11428947	"-"	"gene"	"GATA2"	GeneID:100222005	"GATA2"	11416825	11430947
"NC_044224.2"	11494731	11515289	"+"	"gene"	"RAB7A"	GeneID:100231734	"RAB7A"	11492731	11515289
"NC_044224.2"	11603946	11612760	"-"	"gene"	"LOC100225003"	GeneID:100225003	"LOC100225003"	11603946	11614760
"NC_044224.2"	11717222	11740608	"-"	"gene"	"IP6K2"	GeneID:100227893	"IP6K2"	11717222	11742608
"NC_044224.2"	11767364	11782403	"-"	"gene"	"ABHD6"	GeneID:100223089	"ABHD6"	11767364	11784403
"NC_044224.2"	12020409	12031363	"+"	"gene"	"ARF4"	GeneID:100227882	"ARF4"	12018409	12031363
"NC_044224.2"	13430294	13433796	"+"	"gene"	"SELENOK"	GeneID:100190312	"SELENOK"	13428294	13433796
"NC_044224.2"	13660225	13692024	"+"	"gene"	"DCP1A"	GeneID:100232646	"DCP1A"	13658225	13692024
"NC_044224.2"	13785947	13817228	"-"	"gene"	"USP4"	GeneID:100228772	"USP4"	13785947	13819228
"NC_044224.2"	13821732	13822733	"-"	"gene"	"GPX1"	GeneID:100190660	"GPX1"	13821732	13824733
"NC_044224.2"	13826225	13848966	"-"	"gene"	"RHOA"	GeneID:100190386	"RHOA"	13826225	13850966
"NC_044224.2"	13972768	13987777	"+"	"gene"	"GNAI2"	GeneID:100225910	"GNAI2"	13970768	13987777
"NC_044224.2"	14066826	14068480	"-"	"gene"	"ABHD14B"	GeneID:100228824	"ABHD14B"	14066826	14070480
"NC_044224.2"	14068588	14070562	"+"	"gene"	"ABHD14A"	GeneID:101234148	"ABHD14A"	14066588	14070562
"NC_044224.2"	14329747	14374015	"+"	"gene"	"POC1A"	GeneID:101234082	"POC1A"	14327747	14374015
"NC_044224.2"	14718429	14722987	"+"	"gene"	"RPL29"	GeneID:100219186	"RPL29"	14716429	14722987
"NC_044224.2"	14860648	14917207	"-"	"gene"	"PBRM1"	GeneID:100227832	"PBRM1"	14860648	14919207
"NC_044224.2"	14932952	14936306	"+"	"gene"	"SPCS1"	GeneID:100190576	"SPCS1"	14930952	14936306
"NC_044224.2"	14935808	14949618	"-"	"gene"	"NEK4"	GeneID:100222015	"NEK4"	14935808	14951618
"NC_044224.2"	15356263	15470066	"+"	"gene"	"LOC116808866"	GeneID:116808866	"LOC116808866"	15354263	15470066
"NC_044224.2"	15516801	15518265	"-"	"gene"	"LOC100189947"	GeneID:100189947	"LOC100189947"	15516801	15520265
"NC_044224.2"	15538017	15564156	"-"	"gene"	"SHISA5"	GeneID:100189963	"SHISA5"	15538017	15566156
"NC_044224.2"	15613371	15615597	"-"	"gene"	"GMPPB"	GeneID:100190364	"GMPPB"	15613371	15617597
"NC_044224.2"	15884174	15941856	"+"	"gene"	"RBM6"	GeneID:100221173	"RBM6"	15882174	15941856
"NC_044224.2"	15970103	16039058	"-"	"gene"	"RAD54L2"	GeneID:100229788	"RAD54L2"	15970103	16041058
"NC_044224.2"	16120781	16303548	"-"	"gene"	"DOCK3"	GeneID:100231732	"DOCK3"	16120781	16305548
"NC_044224.2"	17177237	17270768	"+"	"gene"	"IARS1"	GeneID:100220231	"IARS1"	17175237	17270768
"NC_044224.2"	17287609	17686774	"+"	"gene"	"ATP2B2"	GeneID:100223109	"ATP2B2"	17285609	17686774
"NC_044224.2"	18068386	18069392	"-"	"gene"	"LOC115496933"	GeneID:115496933	"LOC115496933"	18068386	18071392
"NC_044224.2"	18069428	18146527	"+"	"gene"	"ATG7"	GeneID:100229797	"ATG7"	18067428	18146527
"NC_044224.2"	18162022	18240600	"-"	"gene"	"VGLL4"	GeneID:100232714	"VGLL4"	18162022	18242600
"NC_044224.2"	19546852	19583105	"-"	"gene"	"WNT7A"	GeneID:100220584	"WNT7A"	19546852	19585105
"NC_044224.2"	19853425	19900405	"-"	"gene"	"FAM120A"	GeneID:100223434	"FAM120A"	19853425	19902405
"NC_044224.2"	20096827	20114608	"-"	"gene"	"CARD19"	GeneID:101233678	"CARD19"	20096827	20116608
"NC_044224.2"	20153953	20249833	"-"	"gene"	"FGD3"	GeneID:100221423	"FGD3"	20153953	20251833
"NC_044225.2"	127124	357216	"+"	"gene"	"KCNIP1"	GeneID:100221606	"KCNIP1"	125124	357216
"NC_044225.2"	574570	586292	"+"	"gene"	"NPM1"	GeneID:100190341	"NPM1"	572570	586292
"NC_044225.2"	894063	961177	"-"	"gene"	"FBXW11"	GeneID:100227408	"FBXW11"	894063	963177
"NC_044225.2"	969419	995382	"-"	"gene"	"ETF1"	GeneID:100220649	"ETF1"	969419	997382
"NC_044225.2"	996484	1018328	"-"	"gene"	"HSPA9"	GeneID:100226431	"HSPA9"	996484	1020328
"NC_044225.2"	1362734	1365040	"+"	"gene"	"LOC101233348"	GeneID:101233348	"LOC101233348"	1360734	1365040
"NC_044225.2"	1820049	1879278	"-"	"gene"	"PCDH1"	GeneID:100226382	"PCDH1"	1820049	1881278
"NC_044225.2"	2055895	2075271	"+"	"gene"	"RAD50"	GeneID:100221910	"RAD50"	2053895	2075271
"NC_044225.2"	2218959	2223236	"+"	"gene"	"PTTG1"	GeneID:101232938	"PTTG1"	2216959	2223236
"NC_044225.2"	2501272	2635718	"-"	"gene"	"GABRB2"	GeneID:100227722	"GABRB2"	2501272	2637718
"NC_044225.2"	2529989	2554244	"-"	"gene"	"LOC121470669"	GeneID:121470669	"LOC121470669"	2529989	2556244
"NC_044225.2"	3199049	3204707	"+"	"gene"	"CCNG1"	GeneID:100219074	"CCNG1"	3197049	3204707
"NC_044225.2"	4349890	4953931	"+"	"gene"	"TENM2"	GeneID:100231550	"TENM2"	4347890	4953931
"NC_044225.2"	5105265	5132613	"-"	"gene"	"PANK3"	GeneID:100226807	"PANK3"	5105265	5134613
"NC_044225.2"	5981894	5984093	"+"	"gene"	"NDUFA2"	GeneID:100190276	"NDUFA2"	5979894	5984093
"NC_044225.2"	6003884	6005007	"-"	"gene"	"LOC100220927"	GeneID:100220927	"LOC100220927"	6003884	6007007
"NC_044225.2"	6336204	6492615	"-"	"gene"	"NRG2"	GeneID:100219062	"NRG2"	6336204	6494615
"NC_044225.2"	6547230	6550480	"-"	"gene"	"LOC115497094"	GeneID:115497094	"LOC115497094"	6547230	6552480
"NC_044225.2"	6819756	6945642	"+"	"gene"	"LOC100220115"	GeneID:100220115	"LOC100220115"	6817756	6945642
"NC_044225.2"	6980990	6989560	"+"	"gene"	"LOC100229528"	GeneID:100229528	"LOC100229528"	6978990	6989560
"NC_044225.2"	7605449	7670006	"+"	"gene"	"FNIP1"	GeneID:100232481	"FNIP1"	7603449	7670006
"NC_044225.2"	7685210	7807690	"+"	"gene"	"RAPGEF6"	GeneID:100231632	"RAPGEF6"	7683210	7807690
"NC_044225.2"	7875167	8081063	"-"	"gene"	"FSTL4"	GeneID:100219147	"FSTL4"	7875167	8083063
"NC_044225.2"	8519720	8527344	"+"	"gene"	"UBE2B"	GeneID:100190681	"UBE2B"	8517720	8527344
"NC_044225.2"	8572917	8645140	"+"	"gene"	"JADE2"	GeneID:100229626	"JADE2"	8570917	8645140
"NC_044225.2"	8678174	8701712	"+"	"gene"	"SEC24A"	GeneID:100228680	"SEC24A"	8676174	8701712
"NC_044225.2"	8699380	8702963	"-"	"gene"	"LOC121470659"	GeneID:121470659	"LOC121470659"	8699380	8704963
"NC_044225.2"	10715469	10747990	"+"	"gene"	"CNOT6"	GeneID:100231015	"CNOT6"	10713469	10747990
"NC_044225.2"	11021137	11036166	"-"	"gene"	"HNRNPH1"	GeneID:100217524	"HNRNPH1"	11021137	11038166
"NC_044225.2"	11061755	11080752	"+"	"gene"	"CANX"	GeneID:100221388	"CANX"	11059755	11080752
"NC_044225.2"	11082041	11104602	"+"	"gene"	"MAML1"	GeneID:100231931	"MAML1"	11080041	11104602
"NC_044225.2"	11172338	11176731	"+"	"gene"	"SQSTM1"	GeneID:100222311	"SQSTM1"	11170338	11176731
"NC_044225.2"	11484916	11519352	"-"	"gene"	"CAMK2A"	GeneID:100220435	"CAMK2A"	11484916	11521352
"NC_044225.2"	11548606	11568338	"+"	"gene"	"TCOF1"	GeneID:100226238	"TCOF1"	11546606	11568338
"NC_044225.2"	11568608	11572586	"-"	"gene"	"CD74"	GeneID:100229033	"CD74"	11568608	11574586
"NC_044225.2"	11576747	11579535	"-"	"gene"	"RPS14"	GeneID:100226185	"RPS14"	11576747	11581535
"NC_044225.2"	11654204	11666331	"-"	"gene"	"DCTN4"	GeneID:100219462	"DCTN4"	11654204	11668331
"NC_044225.2"	11666418	11669521	"+"	"gene"	"SMIM3"	GeneID:105759398	"SMIM3"	11664418	11669521
"NC_044225.2"	11677581	11685715	"-"	"gene"	"TNIP1"	GeneID:100218530	"TNIP1"	11677581	11687715
"NC_044225.2"	11851792	11861408	"-"	"gene"	"SPARC"	GeneID:100225225	"SPARC"	11851792	11863408
"NC_044225.2"	12604012	12684712	"+"	"gene"	"GALNT10"	GeneID:100218474	"GALNT10"	12602012	12684712
"NC_044225.2"	12688098	12699574	"+"	"gene"	"SAP30L"	GeneID:100221319	"SAP30L"	12686098	12699574
"NC_044225.2"	12751854	12797169	"+"	"gene"	"LARP1"	GeneID:100227120	"LARP1"	12749854	12797169
"NC_044225.2"	14472283	14477357	"-"	"gene"	"THOC3"	GeneID:100225288	"THOC3"	14472283	14479357
"NC_044225.2"	14493877	14496130	"-"	"gene"	"NOP16"	GeneID:100231018	"NOP16"	14493877	14498130
"NC_044225.2"	14504817	14519658	"+"	"gene"	"FAF2"	GeneID:100221390	"FAF2"	14502817	14519658
"NC_044225.2"	14636591	14644912	"+"	"gene"	"ZNF346"	GeneID:100190129	"ZNF346"	14634591	14644912
"NC_044225.2"	14725975	14727751	"+"	"gene"	"PRELID1"	GeneID:100190434	"PRELID1"	14723975	14727751
"NC_044225.2"	14782006	14786681	"-"	"gene"	"PRR7"	GeneID:115497167	"PRR7"	14782006	14788681
"NC_044225.2"	15575495	15580710	"+"	"gene"	"BOD1"	GeneID:115497091	"BOD1"	15573495	15580710
"NC_044225.2"	15780927	15785159	"-"	"gene"	"RPL26L1"	GeneID:100190317	"RPL26L1"	15780927	15787159
"NC_044225.2"	15786432	15844341	"-"	"gene"	"ERGIC1"	GeneID:100218486	"ERGIC1"	15786432	15846341
"NC_044225.2"	15993264	16027563	"+"	"gene"	"NEURL1B"	GeneID:100225282	"NEURL1B"	15991264	16027563
"NC_044225.2"	16628993	16695165	"+"	"gene"	"HTR4"	GeneID:100230951	"HTR4"	16626993	16695165
"NC_044225.2"	16905397	16906375	"+"	"gene"	"LOC100231893"	GeneID:100231893	"LOC100231893"	16903397	16906375
"NC_044225.2"	16913220	16959855	"-"	"gene"	"AFF4"	GeneID:100219524	"AFF4"	16913220	16961855
"NC_044225.2"	16961547	16970539	"-"	"gene"	"ZCCHC10"	GeneID:105759373	"ZCCHC10"	16961547	16972539
"NC_044225.2"	17241548	17302746	"-"	"gene"	"NR3C1"	GeneID:100008583	"NR3C1"	17241548	17304746
"NC_044225.2"	17692327	17721648	"+"	"gene"	"TCERG1"	GeneID:100222332	"TCERG1"	17690327	17721648
"NC_044225.2"	17927175	17938518	"+"	"gene"	"LOC100224313"	GeneID:100224313	"LOC100224313"	17925175	17938518
"NC_044225.2"	17993130	18011909	"+"	"gene"	"REEP2"	GeneID:100231895	"REEP2"	17991130	18011909
"NC_044225.2"	18024705	18034235	"+"	"gene"	"LOC121470656"	GeneID:121470656	"LOC121470656"	18022705	18034235
"NC_044226.2"	21909	29974	"-"	"gene"	"GNPTG"	GeneID:100190673	"GNPTG"	21909	31974
"NC_044226.2"	296845	331240	"-"	"gene"	"SYT17"	GeneID:100227060	"SYT17"	296845	333240
"NC_044226.2"	361061	365199	"-"	"gene"	"COQ7"	GeneID:100225057	"COQ7"	361061	367199
"NC_044226.2"	724679	728170	"-"	"gene"	"THUMPD1"	GeneID:100219356	"THUMPD1"	724679	730170
"NC_044226.2"	898157	929292	"+"	"gene"	"MOSMO"	GeneID:101233062	"MOSMO"	896157	929292
"NC_044226.2"	1199005	1207078	"+"	"gene"	"LOC115497275"	GeneID:115497275	"LOC115497275"	1197005	1207078
"NC_044226.2"	1688644	1761424	"+"	"gene"	"LOC100227107"	GeneID:100227107	"LOC100227107"	1686644	1761424
"NC_044226.2"	2906625	2909643	"-"	"gene"	"ZFAND2A"	GeneID:100223224	"ZFAND2A"	2906625	2911643
